instantiations;compile-time [s]
984000;185.300
985000;190.533
986000;187.830
987000;183.605
988000;183.828
989000;184.719
990000;188.327
991000;183.947
992000;190.153
993000;184.430
994000;191.545
995000;191.159
996000;191.981
997000;185.518
998000;187.596
999000;192.526
1000000;188.000
